"","FD45571446","FD45571447","FD45571448","FD45571449","FD45571450","FD45571451","FD45571452","FD45571453","FD45571454","FD45571455","FD45571456","FD45571457","FD45571458","FD45571459","FD45571460","FD45571461","FD45571462","FD45571463","FD45571464","FD45571465","FD45571468","FD45571469","FD45571470","FD45571471","FD45571472","FD45571473","FD45571474","FD45571475","FD45571476","FD45571477","FD45571478","FD45571479"
"MP_2_Cellular_Stress",0.233487784330244,0.235894645698774,0.185420761958251,0.15718899185622,0.239197790882711,0.298484742113639,0.187426284751474,0.167670598146588,0.150893943648788,0.204845314986427,0.254837124403258,0.2053133483104,0.246357530656183,0.185653608536928,0.147917251708322,0.211045586445755,0.192957268557521,0.190952915847608,0.179236871665263,0.151550360385659,0.237523401666199,0.222979266123748,0.227262941121408,0.193583263128335,0.158499485163344,0.142874192642516,0.140618272020968,0.142995881306749,0.200718431152298,0.217261068988112,0.243200645885987,0.217371056819246
"MP_3_Cytoskeleton_Organisation",0.324382730409358,0.275388066243685,0.23845473846086,0.248467692367969,0.255778446559623,0.268394425657062,0.294351214949152,0.234813441698847,0.311927144679715,0.235043624547287,0.237538904574517,0.325985439710459,0.313546995256764,0.338902615513834,0.328612952437857,0.224467457287613,0.357972285005546,0.292154682874151,0.254843022643625,0.329296154722054,0.321259345056334,0.31638999831036,0.349209419865759,0.324054597412647,0.334017351868766,0.327955462067581,0.26952085236219,0.235314211831888,0.249493720171119,0.327482852602168,0.283399163995484,0.341296272262232
"MP_4_Hypoxia",0.304654185293492,0.233326610870223,0.170573538144376,0.179046082484622,0.271151669971878,0.251122091134192,0.273289413241012,0.134024626623195,0.127340257470337,0.165224698329468,0.198404535421779,0.203020626757644,0.363025332481821,0.198951295754765,0.174843422630052,0.352654812723382,0.224997479076334,0.253909672504005,0.19649647630892,0.166835848654947,0.208993535231309,0.291942007551567,0.272006543197428,0.249421307967239,0.174805328672426,0.235021791984583,0.172161159848969,0.165243745308281,0.197014105968427,0.283173674834459,0.305922490000336,0.177038306835625
"MP_5_ECM",0.307188811066056,0.260113311215265,0.198673135323959,0.207952630470272,0.253204706233433,0.261907112889919,0.248390515561641,0.16659315919743,0.209433751119069,0.188805580423754,0.200767549633999,0.264794749591869,0.371813944915477,0.333517650569628,0.22591258974494,0.355102515491425,0.270137755191602,0.313693673530289,0.194497472220759,0.137359128969403,0.302481041655695,0.286915012200046,0.293573472361192,0.26233828356768,0.251980313163761,0.258500535397686,0.225551635157196,0.176620894552987,0.227960924745906,0.276465980304387,0.319403119349799,0.14583443045974
"MP_6_De-differentiation",0.187202013731551,0.0947461984583174,0.0248610293074466,0.0162938569150012,0.00507624579218668,0.148354707376947,0.152055218548342,-0.00778687291221525,0.143967403687829,0.0375070398920049,0.0141335236432892,0.178214597404161,0.243414745295632,0.211175264291518,0.169260499649618,0.0362301861970825,0.202588745630968,0.0497736486631728,0.00401972459512556,0.132880917271058,0.281954660945903,0.213049702712347,0.253430738210599,0.2339092789001,0.119429886974803,0.180402875285357,0.192907013237147,0.0308766438953926,0.0803095832813849,0.167529008654231,0.0670509408735055,0.182548161459654
"MP_7_Pigmentation",0.0808998770584693,0.0249031005533513,-0.00128894007001029,0.00498176481765966,-0.00521185092251941,0.00768899684747693,0.267540917551334,-0.00601314581506579,0.297023990769083,-0.0121796823667045,-0.00450442200309986,0.303025689514255,0.131165105667902,0.171034105400041,0.2597935406474,-0.0238099053785202,0.275730151353158,0.229605327924211,0.145749817419235,0.314658201940049,0.209562653247648,0.0410560608800966,0.304308906049318,0.241593844223694,0.247619581815643,0.20850036516153,0.0365172976673162,-0.000633022965111585,0.00711549864581162,0.337795019608831,0.277636088490429,0.316589322631086
"MP_8_MHC_IFN",0.157235050922658,0.265177641087694,0.252671618881158,0.238116365836442,0.22534592674756,0.276479221986936,0.1668694609705,0.228218659316774,0.225712300987082,0.222812678565426,0.280973188576294,0.281510985625133,0.224869752277234,0.30770730395617,0.105727538570132,0.261135199937257,0.186832935587599,0.0899633625760479,0.253451424601974,-0.00180722216620172,0.294721746047752,0.149513181629749,0.257263061185618,0.261750305311866,0.203455346038789,0.255076019853674,0.251823468118719,0.279797877942478,0.222481037051976,0.297801754562872,0.342429946332336,0.219821182481261
"MP7 Stress (in vitro)",0.308978865923691,0.255573007997651,0.237511115543477,0.256652012155764,0.28984905022702,0.244216454605644,0.279467617409227,0.22411151833476,0.255910975923941,0.241665073785047,0.262828237497264,0.270902069638014,0.305585335516274,0.242165100102221,0.264955773295547,0.282129807385984,0.26901554375438,0.284380618370496,0.298187439228103,0.263119111532186,0.289569257107715,0.298832902562739,0.302768012720891,0.280729456675005,0.313487413464975,0.301337189491968,0.248400885365158,0.224144761081608,0.255530069449639,0.289645438402575,0.282164435247285,0.274159858829135
"MP8 Proteasomal degradation",0.261310370253331,0.204854900721546,0.224658977194923,0.182731342497498,0.206463369673987,0.202761889714015,0.276449149418023,0.222043503449729,0.253837889082004,0.231045452151472,0.207833781008058,0.243725707062727,0.268095012376889,0.230154316111023,0.272373729393796,0.296133143729921,0.235686522357402,0.296495496918945,0.287658924527308,0.262655501132354,0.245138252488545,0.277286564491494,0.265989361141834,0.263378100805814,0.261904460946964,0.272202032969927,0.231107599936799,0.210212250487175,0.227924369305314,0.256889450676779,0.262656554484647,0.264346131563701
"MP9 Unfolded protein response",0.355831176543085,0.315932237571846,0.304748299777038,0.33467110349232,0.349354083336134,0.314332291351551,0.315134505282736,0.309000257694419,0.332402272192531,0.298440388558368,0.312425352649211,0.327811950298589,0.403212216956293,0.363272943206391,0.337280539589706,0.354735415056077,0.328809115659978,0.347447144633794,0.389246299844263,0.322098977065197,0.346577706071505,0.370101845316124,0.355211589526402,0.346632606186907,0.315424691607005,0.324904485003305,0.335524856307351,0.282456612102674,0.320190917952338,0.352341097778226,0.354315261111671,0.30924674800847
"MP10 Protein maturation",0.36071616640337,0.353943284819558,0.310969939385791,0.333050989882693,0.333607833910345,0.327193483692425,0.345998453833485,0.267567476723471,0.379701522637895,0.283550132768646,0.319406630589448,0.363291990185204,0.404461474684324,0.358969446405163,0.365778181125564,0.338283307003686,0.346174358284876,0.341885426820387,0.366242031080188,0.31288472096176,0.381146852206649,0.368200508666375,0.385965737846347,0.381074025522952,0.32242837775761,0.363212441038397,0.342764949077342,0.307069790371192,0.28538424478729,0.396872934243107,0.378490358867489,0.331623586882234
"MP11 Translation initiation",0.330485076591041,0.248198399747328,0.268492393535821,0.245132126125178,0.225107911775543,0.244535979365163,0.309421224403853,0.268995104490183,0.313475811970311,0.279888929831026,0.242788335000263,0.275085539822077,0.290456387850713,0.226695004474391,0.306874769700479,0.324356477338527,0.292563299468337,0.312573037848081,0.288787703321577,0.358873769542559,0.250904090119493,0.324890772227194,0.269643891140706,0.262040058956677,0.304165131336527,0.265447175869874,0.26925961993999,0.277451702900458,0.284213296836343,0.258419750486919,0.27052429330947,0.327868874032742
"MP12 EMT-I",0.242075455965735,0.424016316463918,0.373605552337318,0.392804167324942,0.409609949619955,0.439970728667474,0.246903909280812,0.308394552986817,0.309658442607123,0.368321791563537,0.364669457756245,0.332706874155213,0.248046017869995,0.376740042480735,0.242871969736865,0.33194875980831,0.229706452858673,0.20449887654256,0.178762485298506,0.195855714712026,0.425090403215897,0.284716370881387,0.32026875208454,0.431365966261169,0.219123571541419,0.320903988273913,0.351974608106448,0.350837985149297,0.415779091403795,0.298916477960925,0.255188310776414,0.286229308195973
"MP13 EMT-II",0.143187064440817,0.171442457914231,0.131526804992364,0.14765127178893,0.233497024593186,0.2106175505117,0.13759939965243,0.0999306616111082,0.0900916319974722,0.132536161286359,0.13958958695385,0.138251092737901,0.196461328488423,0.176974169255885,0.111771946916636,0.236281531412923,0.10103546790247,0.121914880544877,0.0806387908789299,0.0490404532448611,0.217299050327383,0.15207598258641,0.144961117840153,0.199435638176488,0.0795328874611617,0.162643504133972,0.132830191163305,0.110162462478277,0.174257684273351,0.140762415082416,0.222982165113136,0.0818116190074956
"MP14 EMT-III ",0.212274777195479,0.229602584661419,0.215543221712532,0.196827856906403,0.222742183032893,0.250016121890087,0.216032252378516,0.211495552507921,0.205215538922542,0.223107612541541,0.203609798669837,0.237593668181408,0.262644935791886,0.230837521442114,0.201350584472255,0.242312008013654,0.217190878879464,0.190869206330099,0.224748820952438,0.135857018181193,0.261757157044406,0.217750845861833,0.229964789792049,0.25909919476533,0.190729483282675,0.205531527968255,0.217062978551437,0.205557322992395,0.229634828441594,0.234276857994093,0.263406963796684,0.182863075712695
"MP15 EMT IV",0.159333579823647,0.256217718171938,0.222425016526055,0.204039079918882,0.213096478549741,0.310510571073241,0.205486650308673,0.186540508442293,0.206163378261795,0.217304740456903,0.204133194402429,0.198119951150101,0.202899622421655,0.241148196699271,0.160772186929291,0.213568171377993,0.145685859298847,0.090391359394082,0.142865786023999,0.118111436030161,0.271262590613201,0.155302342778394,0.210298813485261,0.287076064670095,0.175196351943352,0.203902389835636,0.221259789586905,0.205615497518291,0.254118068860431,0.18934041432781,0.198966981502022,0.206007641199736
"MP16 MES (glioma)",0.306423179858652,0.23660292175012,0.15978392510869,0.181592882669823,0.247523426428537,0.241698012559725,0.224171403845758,0.148136531492034,0.175989541956945,0.184134132186184,0.177150274844148,0.234947675443517,0.31322617349637,0.262805264736385,0.2109546169467,0.284625669367412,0.237816311158833,0.233757180174591,0.128583791406914,0.184304693527598,0.272234216207677,0.30679635433718,0.254066571579673,0.244663948369136,0.203974193725632,0.242161618890413,0.208399630946467,0.149566270521735,0.223656285700549,0.245402284377268,0.250236381993301,0.202531862919049
"MP17 Interferon/MHC-II (I)",0.150989827443959,0.239808792809872,0.218061553179911,0.215078466480594,0.189516518335176,0.259439675601664,0.145368151736971,0.199136122667509,0.199577167482929,0.181565643267155,0.255122483192023,0.273108773500448,0.199696754261239,0.279610344585462,0.0720746221496656,0.243176970877877,0.181507495567609,0.0312593255744554,0.25320580335984,-0.0257418768760861,0.256290922814963,0.125216133902084,0.231561693612091,0.228457923008057,0.204679902399635,0.219595335896221,0.216080142889743,0.263343251356048,0.186027656362455,0.289544824196465,0.302355969245353,0.219784041638141
"MP18 Interferon/MHC-II (II)",0.20265021854758,0.273825197043903,0.206195033967034,0.223009593273299,0.233335747011428,0.288623238014991,0.198977039338564,0.169235039584321,0.243668483507996,0.223713948426282,0.207344822441062,0.27634529639967,0.255110414801552,0.299060201520178,0.1757980497481,0.186471992557094,0.203996392648375,0.159868871451893,0.224021143820106,0.166310100584549,0.304665420331069,0.195566073340706,0.269612231642881,0.296099057348992,0.195244615303597,0.256159267646181,0.27321519476188,0.230476635596047,0.262355837590184,0.279510506082469,0.279710183088455,0.244927984622676
"MP19 Epithelial Senescence",-0.238192327699987,-0.244221914592675,-0.244326169481907,-0.251768033946252,-0.213196949308478,-0.170605065282907,-0.238310554893961,-0.231191128231364,-0.277796288096026,-0.229373653822178,-0.26027179357102,-0.258962696095923,-0.198010128846146,-0.246772397604502,-0.276847246166215,-0.192824254201365,-0.28500922172113,-0.237486188914158,-0.246011444392377,-0.276866592434319,-0.201323714655443,-0.254460389590848,-0.263007140922516,-0.20587438683078,-0.280059801464298,-0.253194283822651,-0.253282416821795,-0.246371499937662,-0.229632678856249,-0.239268195165153,-0.187846889335047,-0.26892709896261
"MP20 MYC",0.376986895922201,0.189487993048607,0.233292959081574,0.174288403812734,0.192128776309091,0.187821458037109,0.343463101444696,0.231047141327435,0.332395290255762,0.261648191057981,0.198205759474784,0.293222391911106,0.303071295662401,0.251613872943985,0.343917311776994,0.358761432057156,0.300852906068426,0.369462803026314,0.318236873979672,0.357723550476592,0.254408253901382,0.386085365211438,0.315594993592782,0.298216511313568,0.306917820843646,0.284876551336739,0.251780636157776,0.219935445082241,0.251549142486001,0.29358663787807,0.291801613214668,0.322850290519072
"MP21 Respiration",0.309623592129794,0.262276011894674,0.273080597198897,0.246636005526195,0.263864279514558,0.264217370537572,0.337716797888131,0.285063864536308,0.322519760257615,0.290206153798746,0.272085522497676,0.304314387111022,0.316578843299488,0.2795171255566,0.335254148498529,0.329824250548254,0.310120487496726,0.332506458355803,0.338101988095055,0.315086873231335,0.316028021303586,0.34449486156264,0.312969611060608,0.320758157044615,0.302905874921036,0.308290834013836,0.272442465422759,0.280309333415507,0.303502919741768,0.312028462988357,0.328544135093909,0.317151492740449
"MP22 Secreted I",0.227085417873506,0.225512138606562,0.177948417504871,0.195823898046237,0.244347604753629,0.277642099812172,0.201320501342883,0.159053706531852,0.151837906156196,0.177959388768936,0.234240876296803,0.184126336299963,0.277840679691751,0.20939864307406,0.119529727737111,0.294700221180684,0.134195016413011,0.212642845858128,0.16996572577106,0.110561816490249,0.216455360120772,0.206393613846613,0.187165376446013,0.187421006898731,0.190039847631085,0.174275238295855,0.191909351027788,0.149601962539716,0.211677374620394,0.214780048098022,0.271602418944301,0.137364614601436
"MP23 Secreted II",-0.141742244693738,-0.0456733554537315,-0.0315510612524358,-0.0325085584873861,-0.0289661347237584,0.0128898720176963,-0.115271501553695,-0.0489398009164165,-0.113493442881972,-0.0274745878759151,-0.0286259019329015,-0.0902807183862643,-0.0651466793068942,-0.0472175699162585,-0.180550903249592,-0.0786896297466688,-0.152945699689261,-0.161937114868068,-0.0923221151314057,-0.183065255174593,-0.0312403223258019,-0.154727971770159,-0.105202506978459,-0.0224985516405962,-0.143719386948965,-0.111025438457892,-0.0373929530731553,-0.0314931268762838,-0.0138220887975984,-0.0787854848053932,-0.0529973139516511,-0.131534207615737
"MP24 Cilia",-0.0393594122682357,-0.069356835955355,-0.0785013615675063,-0.075150769708101,-0.0639064105867068,-0.0513268011335776,-0.0511702832005008,-0.0677445627332187,-0.0608217607020868,-0.0641294140134799,-0.0717600095295874,-0.0523019217077907,-0.0264529158044329,-0.0584075062122383,-0.0758364013618446,-0.0428665220607178,-0.0406115557328502,-0.0541579750734804,-0.0443762968134057,-0.0565376017020286,-0.0445909895534667,-0.0224845628994323,-0.0462752887271075,-0.042892839235306,-0.0651807158825534,-0.0404065587939531,-0.0742116621096401,-0.0805319393541488,-0.0329574132710586,-0.0383649000916946,-0.0444732548250462,-0.0413013427299497
"MP25 Astrocytes",0.164529464426773,0.12653049133709,0.091853617006337,0.0758860392859023,0.0535957220847156,0.182084584057437,0.118793555918339,0.0735491600400232,0.125210648270051,0.0986448294626714,0.0584077185036951,0.120186906454614,0.202379228325171,0.170362885530219,0.120421691505609,0.0293821422929064,0.159119534116243,0.0523592606245721,0.0487848227921428,0.128939780925799,0.222639861674303,0.177203468674847,0.173069496375094,0.244913721979392,0.112099987712184,0.112153746906104,0.174559394035143,0.103812294837362,0.16076412659961,0.181923306475679,0.0902024417645303,0.172125967665491
"MP26 NPC Glioma",0.0568032241543535,-0.0532468900025369,-0.0419532555056169,-0.0608106814472317,-0.0646242874168952,-0.0223264073366742,-0.0181298851730063,-0.0527790142779876,-0.0442256237944122,-0.0297298526251298,-0.0511288848044495,-0.0300924263963278,0.00344863897225289,-0.0188837514299526,-0.0300649042948838,0.0248979289020357,-0.0863799103018815,-0.0722203874154593,-0.105714784872896,-0.0797937517650043,-0.0124447763051459,0.0427286607984759,-0.0129545334884144,-0.0114061161289087,-0.0693054378886001,-0.0213044997439248,-0.0156158010367456,-0.0530087639943903,-0.0275221014440727,-0.0363423366503449,-0.0477963173035041,-0.0437912532368384
"MP27 Oligo Progenitor",-0.0113969491108887,-0.0402491793494479,-0.0476942791440658,-0.0722457738690821,-0.0479685607456949,-0.0302850773254691,0.0549901697473977,-0.0827880615092949,0.0475066705285516,-0.032429959450208,-0.0816667983218354,0.0174684466445486,0.0551064651464883,0.0514234117998139,0.0444116769357699,-0.0654644355504063,0.0412376902417189,-0.000866729861147719,-0.0360373110748328,0.0127058209138624,0.0600929046641038,-0.00956035950638084,0.0784807432373129,0.0422305896396159,-0.0146312777572981,0.0217549195148068,0.0309192163884354,-0.0532742640476065,-0.0306076324889849,0.0578492811627784,0.00106750399354016,0.0589036196394405
"MP28 Oligo normal",0.104407579791801,0.0669481882722479,0.0462976741843391,0.0431806370523338,0.0239999267387526,0.0860556373385104,0.110631351692907,0.0469593148241844,0.0948962094172755,0.0549802766985734,0.0545761951313322,0.11525367851591,0.148731779126497,0.108937185348666,0.0809857300826707,-0.0140066347217103,0.151413827602549,0.0629783444331754,0.0700160030037111,0.0850025069083067,0.157580364154187,0.111803531650004,0.126595435366409,0.155498142140556,0.0866554638009308,0.106013603697861,0.12297243774511,0.0612979145728068,0.069927860565531,0.129813206713478,0.118181838994672,0.108486170794862
"MP29 NPC/OPC",0.153289080536364,0.108468076508042,0.0981414685107243,0.102117126606278,0.0808319325202168,0.127851962356461,0.106041194653551,0.0806416942171856,0.146424379737149,0.0924042252249542,0.0879825281703159,0.137604631066667,0.119557787302829,0.13500255800656,0.167953551759865,0.0834103601415287,0.160733094586054,0.0449252589175548,0.0735190431765712,0.150470974149087,0.142319746520896,0.164520663963921,0.174883814912103,0.138235534365421,0.13509284059105,0.130393847026908,0.140307734637988,0.0873548492495798,0.0991453248668333,0.125017734079096,0.0752709552327356,0.159796950168313
"MP30 PDAC-classical",-0.28018414169607,-0.272695156845191,-0.224267997261572,-0.249861762072779,-0.275410544701318,-0.258369977355311,-0.245225305878842,-0.243083715133323,-0.268878254076922,-0.235865720504854,-0.248198518440501,-0.226327303526603,-0.228916521845981,-0.212006512542349,-0.291464795407868,-0.321112442291151,-0.280417829620658,-0.267040567346007,-0.264525953622272,-0.305576035248477,-0.186928397142205,-0.281419506029807,-0.231635201081328,-0.192769498130497,-0.249040014394298,-0.272040172380501,-0.235250232590798,-0.211980181508593,-0.248696613829059,-0.242003045622904,-0.219739059455474,-0.300882528481402
"MP31 Alveolar",-0.112509383438092,-0.0269862077465183,-0.0405823893874716,-0.0522884384838604,-0.0394205236798763,-0.0224227757050184,-0.107129172128668,-0.0647854974062497,-0.0981692492129116,-0.0414305401499109,-0.0490314051068311,-0.0700693534110898,-0.0575196351943352,-0.0718922613245493,-0.116538379662308,-0.0708771693948663,-0.119575812577728,-0.138116365836442,-0.0883219611665714,-0.125427716715404,-0.0407762204071572,-0.114742361601291,-0.0738339327529607,-0.0469799334476153,-0.106133127177798,-0.102287878278601,-0.0466908675338644,-0.0443514503714161,-0.0366934444780568,-0.0827860127950881,-0.0629144118404983,-0.10238759481474
"MP32 Skin-pigmentation",0.153345357838749,0.14984333034915,0.0625504678146998,0.109992407885267,0.118427115698562,0.102016298909895,0.341324802078396,0.0485423578563028,0.307177839801991,0.0648456562571312,0.104316972984359,0.338668659048221,0.254419225165447,0.283165034142574,0.323070812926782,0.0195507925641161,0.339335711903383,0.367685458247758,0.241524698509664,0.316471597591588,0.308194875980831,0.115655774395703,0.339574885460003,0.324278749100356,0.354180929309951,0.305186555374164,0.113789562378219,0.0725288324819633,0.0745277967946355,0.356924842452648,0.35569276949813,0.330732046623484
"MP33 RBCs",0.0236540453244861,0.0697871135920797,0.0577746765671354,0.042130751136623,0.0530592272719294,0.0458675636772166,0.0629695701019889,0.0200401109414222,0.0425904471009532,0.0400571822283077,0.0448757614057261,0.0193061333754629,0.0440134200502046,0.021187705162638,0.0292932750539786,0.0184668316744782,0.0305626503063177,0.0490382589920481,0.0891064124844207,0.0737949163550827,0.0397829006266786,0.0268181578808784,0.0707898871276352,0.0558744536310496,0.0464446521670441,0.0281840802569909,0.0300272526199379,0.0332857180472905,0.0377290799936806,0.0718211859497604,0.0589859041199291,0.0766419593799919
"MP34 Platelet-activation",0.132104890318443,0.263369758236288,0.265409983582468,0.236959310367935,0.238611833067685,0.27730192463252,0.157912245181239,0.238738674056949,0.170931395777392,0.250293170211035,0.244264633381676,0.204243908042676,0.182298023673794,0.218530271918362,0.123442608042197,0.191766823183661,0.128609583435045,0.128570095202539,0.171479444580061,0.131780608166645,0.254857052598326,0.139867319538777,0.176714626919966,0.266689162993064,0.14103880376981,0.15222354647406,0.242466123882962,0.24701804013919,0.272231874901279,0.193805851916735,0.177192075549365,0.161329772212729
"MP35 Hemato-related-I",-0.0231801732154661,0.129502649770876,0.105729779391169,0.10882323283251,0.0984941682632516,0.119260977222054,0.00754484443099956,0.0915666700278982,0.0344559846727841,0.104144398507613,0.112465687427874,0.0857562210794035,0.0402104130953581,0.0843904406574568,-0.0419011125676448,0.0672784108097206,0.00069689534245343,-0.0617122113542402,0.0969547242109509,-0.0379684716480118,0.110481440399762,-0.0243678083649849,0.0524284897986622,0.110436623979026,0.0453015584910311,0.0126852878894826,0.0983910904955576,0.101279508812029,0.132210681993883,0.0529125071426171,0.0872306813216362,0.0391471435133833
"MP36 IG",0.0875037255211347,0.249261470222129,0.309474657690352,0.337050088535914,0.282615841792458,0.267694033906625,0.0921211802450954,0.312834201160609,0.212234173109627,0.30135959606585,0.321602324725188,0.239244201335928,0.20297296586546,0.244470888339557,0.117947807640386,0.14299865004646,0.180624222023528,0.00446405091253355,0.345677957187188,0.10086738897947,0.244821525622819,0.0292124686617927,0.221692613825628,0.258463507424744,0.201572608215432,0.126919739125861,0.325356335139115,0.298620242290363,0.306575325654377,0.147822104174337,0.285962236364593,0.157824032679395
"MP37 Hemato-related-II",0.0110315412563846,0.178538804422232,0.148228108051182,0.156935894119182,0.160997314517403,0.161156428788923,0.0718715730334506,0.143653858921732,0.110863727211746,0.140021703644518,0.161069431057732,0.105793819955906,0.123919110425304,0.110483684491281,0.0572628224353413,0.0793041555153128,0.0535322223570432,0.0430615875254411,0.143206278488895,0.0838463528490613,0.138848378980432,0.0173720732704049,0.103488380079351,0.152933998484408,0.0883542089731292,0.0674415569846586,0.153437669559723,0.143950338031974,0.148031218449014,0.108746019281445,0.101949893885662,0.109999473434785
"MP38 Glutathione",-0.20143412546357,-0.173674834459346,-0.184740008739202,-0.187359528531254,-0.205667036402138,-0.150213438203758,-0.197618007237852,-0.18970790897785,-0.173541505607655,-0.173182974241762,-0.174947620808264,-0.202427929593403,-0.174380693085947,-0.194375539197562,-0.234559062440478,-0.232283508677579,-0.216066686834056,-0.23800544519512,-0.221440175680369,-0.24804320302959,-0.160125710060166,-0.181597257235051,-0.194149216272842,-0.155325871399281,-0.200639754406014,-0.226830470684459,-0.185227387314712,-0.187106315754092,-0.170951116489082,-0.175869718664919,-0.195977726238894,-0.227035505809329
"MP39 Metal-response",0.262825869462194,0.271714519234512,0.182017568962873,0.225162720098536,0.253146227160234,0.302396100670111,0.183039792304364,0.157046930697149,0.178273232400702,0.226431055442738,0.189147948799546,0.201108992131284,0.255439075259906,0.197028111714245,0.180416123884769,0.242795786562514,0.207829566865769,0.166409489163059,0.160866817920617,0.140726843149959,0.238586698962666,0.255846590948115,0.225257730778653,0.251202514692314,0.168483698227765,0.222504710469261,0.201696226816822,0.207839869228674,0.300175369110769,0.22687062292665,0.210399434056865,0.177406689209763
"MP40 PDAC-related",-0.00387677716968393,-0.014257124800626,-0.0388849240981415,-0.0368180977889365,0.0189023787311428,0.0108672287115815,-0.01401314686397,-0.0503131945847646,-0.0794228793265779,-0.0413870414397063,-0.0234390786017378,-0.0130189636419135,0.0278048864374062,0.0138293573169735,-0.0752817031594605,0.0209348116748279,-0.0705257455836769,-0.0509236768227408,-0.0357691001405829,-0.111071224360821,0.0330380519597769,-0.0102588960589502,-0.027429783794706,0.00175298684883685,-0.0515373834387347,-0.0291344049732807,-0.0107737217490746,-0.0211433214532916,-0.0252092621333345,-0.000423468312962472,0.0344653766288483,-0.102625503540367
"MP41 Unassigned",0.233906116642959,0.290160739687055,0.301038406827881,0.31176386913229,0.295237553342817,0.304499288762447,0.248689900426743,0.319226173541963,0.28272546230441,0.298992887624467,0.297041251778094,0.298402560455192,0.247290184921764,0.312311522048364,0.284435277382646,0.244049786628734,0.30024039829303,0.243714082503556,0.283237553342817,0.270375533428165,0.287384068278805,0.235584637268848,0.296598862019915,0.283621621621622,0.294655761024182,0.272295874822191,0.31124039829303,0.288685633001422,0.293130867709815,0.274726884779516,0.255561877667141,0.287635846372688
"T-cells",-0.141496366844792,0.295867372520991,0.319847859028591,0.346443441621581,0.205339062166707,0.175230829323427,-0.00635074976245287,0.384409428751098,0.132850482435364,0.330867829608761,0.387036990866555,0.22024704901366,-0.0257118795726091,0.234150827882908,-0.0765829780514764,0.0939301514484142,-0.013517331937138,-0.181869682891897,0.251092162745408,-0.099883373363141,0.274482590496453,-0.16312215878398,0.122913671356664,0.187476626193622,0.0597787695197254,0.0537590621113022,0.308057764813106,0.369556846482225,0.273629359994016,0.195788698020117,0.20663829952269,0.0332427468481721
"B-cells",-0.183890337659605,0.113100561388215,0.390033292500545,0.287029452214365,0.0448565716991199,0.161032743888233,-0.139802198958388,0.355955449674214,0.10836596198793,0.41710317669074,0.332904338546403,0.193055169355869,-0.0920748066705245,0.0662618458925471,-0.122265393084479,-0.117848312453499,-0.0559265160112127,-0.186806249671208,0.0702693460992162,-0.0828385802213989,0.101517702141091,-0.238723386666466,-0.0324113389898019,0.15948084741814,0.0545737733254172,-0.0864966219009041,0.388096240126857,0.36673605735629,0.327235970931063,-0.0648715270210352,0.0743313317751741,-6.38795157181238e-05
"Macrophages",0.00995701459627141,0.349864827618562,0.22984582724911,0.327942271717012,0.371069591785272,0.234072823020941,0.147798830656275,0.160321481559672,0.109520709816271,0.150416659336277,0.287433366759909,0.180375081367323,0.167257789271828,0.21092755815931,0.0325193668889241,0.201778645695889,0.058507063563273,-0.0172387302592612,0.242759041302346,-0.00594699835212842,0.260911431302522,0.00203139752408765,0.19206382716701,0.198718647924327,0.0833746767298253,0.134855122182931,0.154360995290958,0.226925986523812,0.183354738070524,0.298997202723386,0.314068483430388,0.0916316274051008
"Endothelial cells",0.0151536105298274,0.165787765747733,0.139147787583781,0.0744742668243715,0.0891535498741395,0.243477997149183,0.01250053073727,0.107709944500045,0.0352282170260516,0.124806963272981,0.116219330967761,0.063453128317108,0.0889849270615352,0.0824256209626058,0.0597937706608437,0.050541958572165,0.0165505110241713,0.0123598095411397,-0.00291875170594125,0.0123452521760228,0.189820155885118,0.0520353016104085,0.0715227610469172,0.224395717708428,0.0294938282837474,0.0542049555697086,0.100115245807176,0.110549237254724,0.211001122130228,0.0166566584781488,0.0133582021654081,0.0591374761168229
"CAFs",0.0276452438433696,0.322506868245378,0.189152304056365,0.227571889330033,0.269910283743394,0.369173433207347,0.0331582741221296,0.125780742469721,0.0959285066826343,0.20061060957982,0.180048462288534,0.0628846503456053,0.0410480160591717,0.161494982780123,0.0134491749842041,0.142843612500016,-0.00230297575232868,-0.0447615088400451,-0.02069309208979,0.00859722524158046,0.247155128904348,0.0593116371786608,0.0763109417727892,0.299805108372712,0.00953862935121297,0.0635908623414202,0.145718677177847,0.160375595449223,0.295394302757087,0.0387819082598199,0.00113718565302678,0.0838122988948513
"melanoma",0.159993681550126,-0.0801144341477114,-0.131777122531124,-0.118195965552747,-0.127417392118319,-0.0860888795282224,0.317752503978283,-0.135744875035103,0.282324721520172,-0.0989703266872601,-0.13458064214172,0.328719694842273,0.279874567069175,0.260489796873537,0.319985022933633,-0.106829776280071,0.359946878217729,0.308622343910886,0.171377422072452,0.310234718711972,0.311753486848264,0.127071047458579,0.329353879996256,0.318599644294674,0.297389544135542,0.302241879621829,0.0766182252176355,-0.120937470747917,-0.107389076102218,0.319926518768136,0.345753767668258,0.308367265749321
